Country/Region,Date,New cases,New deaths,New recovered
Netherlands,2020-09-30,52756,205,3009
Netherlands,2020-10-31,231652,1002,1863
Netherlands,2020-11-30,174290,1994,1065
Netherlands,2020-12-31,276452,2072,2638
Netherlands,2021-01-31,183693,2583,3325
Netherlands,2021-02-28,111489,1580,1506
Netherlands,2021-03-31,189242,1001,1793
Netherlands,2021-04-30,230167,709,9423
Netherlands,2021-05-31,11291,27,198
New Zealand,2020-01-31,0,0,0
New Zealand,2020-02-29,1,0,0
New Zealand,2020-03-31,646,1,74
New Zealand,2020-04-30,833,18,1178
New Zealand,2020-05-31,26,3,229
New Zealand,2020-06-30,24,0,3
New Zealand,2020-07-31,34,0,34
New Zealand,2020-08-31,190,0,80
New Zealand,2020-09-30,96,3,172
New Zealand,2020-10-31,111,0,87
New Zealand,2020-11-30,100,0,105
New Zealand,2020-12-31,103,0,120
New Zealand,2021-01-31,144,0,126
New Zealand,2021-02-28,74,1,77
New Zealand,2021-03-31,123,0,123
New Zealand,2021-04-30,112,0,156
New Zealand,2021-05-31,9,0,7
Nicaragua,2020-01-31,0,0,0
Nicaragua,2020-02-29,0,0,0
Nicaragua,2020-03-31,5,1,0
Nicaragua,2020-04-30,9,2,7
Nicaragua,2020-05-31,745,32,363
Nicaragua,2020-06-30,1760,48,868
Nicaragua,2020-07-31,1153,33,1254
Nicaragua,2020-08-31,822,21,421
Nicaragua,2020-09-30,676,14,0
Nicaragua,2020-10-31,344,5,1312
Nicaragua,2020-11-30,270,4,0
Nicaragua,2020-12-31,262,5,0
Nicaragua,2021-01-31,207,4,0
Nicaragua,2021-02-28,192,4,0
Nicaragua,2021-03-31,232,5,0
Nicaragua,2021-04-30,221,4,0
Nicaragua,2021-05-31,0,0,0
Niger,2020-01-31,0,0,0
Niger,2020-02-29,0,0,0
Niger,2020-03-31,27,3,0
Niger,2020-04-30,692,29,452
Niger,2020-05-31,239,32,387
Niger,2020-06-30,117,3,104
Niger,2020-07-31,63,2,85
Niger,2020-08-31,42,0,60
Niger,2020-09-30,21,0,26
Niger,2020-10-31,23,0,23
Niger,2020-11-30,328,3,73
Niger,2020-12-31,1775,32,615
Niger,2021-01-31,1194,55,1930
Niger,2021-02-28,223,13,495
Niger,2021-03-31,261,14,340
Niger,2021-04-30,227,5,261
Niger,2021-05-31,23,0,6
Nigeria,2020-01-31,0,0,0
Nigeria,2020-02-29,1,0,0
Nigeria,2020-03-31,134,2,8
Nigeria,2020-04-30,1797,56,311
Nigeria,2020-05-31,8230,229,2688
Nigeria,2020-06-30,15532,303,6739
Nigeria,2020-07-31,17457,289,9819
Nigeria,2020-08-31,10857,134,22073
Nigeria,2020-09-30,4840,99,8720
Nigeria,2020-10-31,4005,32,8317
Nigeria,2020-11-30,4704,29,4607
Nigeria,2020-12-31,20050,116,10431
Nigeria,2021-01-31,43635,297,31276
Nigeria,2021-02-28,24415,321,28779
Nigeria,2021-03-31,7234,150,17880
Nigeria,2021-04-30,2219,6,3453
Nigeria,2021-05-31,43,0,8
North Macedonia,2020-01-31,0,0,0
North Macedonia,2020-02-29,1,0,0
North Macedonia,2020-03-31,328,9,12
North Macedonia,2020-04-30,1136,68,726
North Macedonia,2020-05-31,761,56,814
North Macedonia,2020-06-30,4108,169,923
North Macedonia,2020-07-31,4420,184,4079
North Macedonia,2020-08-31,3587,117,4603
North Macedonia,2020-09-30,3636,136,3802
North Macedonia,2020-10-31,13595,255,5772
North Macedonia,2020-11-30,30306,769,18215
North Macedonia,2020-12-31,21451,740,22501
North Macedonia,2021-01-31,9364,352,20234
North Macedonia,2021-02-28,10094,282,9552
North Macedonia,2021-03-31,27235,644,15746
North Macedonia,2021-04-30,22345,1074,25786
North Macedonia,2021-05-31,318,81,708
Norway,2020-01-31,0,0,0
Norway,2020-02-29,15,0,0
Norway,2020-03-31,4626,39,13
Norway,2020-04-30,3097,171,19
Norway,2020-05-31,702,26,7695
Norway,2020-06-30,439,14,411
Norway,2020-07-31,361,5,614
Norway,2020-08-31,1542,9,596
Norway,2020-09-30,3245,10,1842
Norway,2020-10-31,6304,8,673
Norway,2020-11-30,15819,50,6135
Norway,2020-12-31,13417,104,0
Norway,2021-01-31,13399,128,0
Norway,2021-02-28,8040,58,0
Norway,2021-03-31,25073,51,0
Norway,2021-04-30,16891,83,0
Norway,2021-05-31,499,0,0
Oman,2020-01-31,0,0,0
Oman,2020-02-29,6,0,1
Oman,2020-03-31,186,1,33
Oman,2020-04-30,2156,10,461
Oman,2020-05-31,9089,38,2187
Oman,2020-06-30,28633,127,20743
Oman,2020-07-31,39089,245,37996
Oman,2020-08-31,6563,264,19389
Oman,2020-09-30,12863,250,7718
Oman,2020-10-31,15849,273,14532
Oman,2020-11-30,9265,215,12156
Oman,2020-12-31,5168,76,6674
Oman,2021-01-31,5459,30,4964
Oman,2021-02-28,7170,41,5605
Oman,2021-03-31,17722,108,11507
Oman,2021-04-30,34035,332,29157
Oman,2021-05-31,2554,33,3710
Pakistan,2020-01-31,0,0,0
Pakistan,2020-02-29,4,0,0
Pakistan,2020-03-31,2114,27,94
Pakistan,2020-04-30,15996,390,4621
Pakistan,2020-05-31,54346,1126,21368
Pakistan,2020-06-30,141010,2852,74719
Pakistan,2020-07-31,64835,1556,146375
Pakistan,2020-08-31,17544,343,33505
Pakistan,2020-09-30,16957,190,16815
Pakistan,2020-10-31,21164,339,17058
Pakistan,2020-11-30,66512,1268,28731
Pakistan,2020-12-31,81696,2085,93943
Pakistan,2021-01-31,64250,1507,64023
Pakistan,2021-02-28,34937,1213,45119
Pakistan,2021-03-31,91566,1634,58903
Pakistan,2021-04-30,152588,3427,111735
Pakistan,2021-05-31,8627,192,11035
Panama,2020-01-31,0,0,0
Panama,2020-02-29,0,0,0
Panama,2020-03-31,1181,30,9
Panama,2020-04-30,5351,158,567
Panama,2020-05-31,6931,148,8938
Panama,2020-06-30,20087,295,6231
Panama,2020-07-31,31706,790,23421
Panama,2020-08-31,27726,581,27007
Panama,2020-09-30,19613,370,22888
Panama,2020-10-31,21003,328,21491
Panama,2020-11-30,32208,379,33910
Panama,2020-12-31,80984,943,50676
Panama,2021-01-31,73589,1248,81279
Panama,2021-02-28,20536,575,49796
Panama,2021-03-31,14136,269,17691
Panama,2021-04-30,9525,118,10481
Panama,2021-05-31,528,6,589
Papua New Guinea,2020-01-31,0,0,0
Papua New Guinea,2020-02-29,0,0,0
Papua New Guinea,2020-03-31,1,0,0
Papua New Guinea,2020-04-30,7,0,0
Papua New Guinea,2020-05-31,0,0,8
Papua New Guinea,2020-06-30,3,0,0
Papua New Guinea,2020-07-31,61,2,3
Papua New Guinea,2020-08-31,403,3,221
Papua New Guinea,2020-09-30,75,2,284
Papua New Guinea,2020-10-31,55,0,59
Papua New Guinea,2020-11-30,67,0,22
Papua New Guinea,2020-12-31,124,2,64
Papua New Guinea,2021-01-31,71,0,151
Papua New Guinea,2021-02-28,424,3,34
Papua New Guinea,2021-03-31,4716,48,0
Papua New Guinea,2021-04-30,5006,47,8097
Papua New Guinea,2021-05-31,209,8,532
Paraguay,2020-01-31,0,0,0
Paraguay,2020-02-29,0,0,0
Paraguay,2020-03-31,65,3,1
Paraguay,2020-04-30,201,7,112
Paraguay,2020-05-31,720,1,364
Paraguay,2020-06-30,1235,6,612
Paraguay,2020-07-31,3117,32,2459
Paraguay,2020-08-31,12324,277,5873
Paraguay,2020-09-30,23096,531,15028
Paraguay,2020-10-31,22427,547,18451
Paraguay,2020-11-30,19239,352,15553
Paraguay,2020-12-31,25508,506,23524
Paraguay,2021-01-31,25295,456,26449
Paraguay,2021-02-28,26247,463,25009
Paraguay,2021-03-31,55193,1025,42179
Paraguay,2021-04-30,64410,2179,53905
Paraguay,2021-05-31,3466,187,3934
Peru,2020-01-31,0,0,0
Peru,2020-02-29,0,0,0
Peru,2020-03-31,1065,30,394
Peru,2020-04-30,35911,1021,10011
Peru,2020-05-31,127500,3455,56803
Peru,2020-06-30,120737,5171,107327
Peru,2020-07-31,122279,9344,109380
Peru,2020-08-31,239674,9767,171542
Peru,2020-09-30,164602,3608,221468
Peru,2020-10-31,88412,2015,145391
Peru,2020-11-30,62350,1512,70745
Peru,2020-12-31,52607,1757,58257
Peru,2021-01-31,123102,3346,100732
Peru,2021-02-28,185624,5273,173945
Peru,2021-03-31,224944,5709,242462
Peru,2021-04-30,250638,9469,267726
Peru,2021-05-31,11553,649,11987
Philippines,2020-01-31,1,0,0
Philippines,2020-02-29,2,1,1
Philippines,2020-03-31,2081,87,48
Philippines,2020-04-30,6404,480,994
Philippines,2020-05-31,9598,389,2866
Philippines,2020-06-30,19428,309,6324
Philippines,2020-07-31,55840,757,54945
Philippines,2020-08-31,127465,1535,92384
Philippines,2020-09-30,90875,1946,95926
Philippines,2020-10-31,69035,1717,77558
Philippines,2020-11-30,50901,1171,67612
Philippines,2020-12-31,42434,852,41138
Philippines,2021-01-31,51554,1505,47755
Philippines,2021-02-28,50734,1569,46720
Philippines,2021-03-31,170936,979,69475
Philippines,2021-04-30,290172,3937,342572
Philippines,2021-05-31,17523,197,19762
Poland,2020-01-31,0,0,0
Poland,2020-02-29,0,0,0
Poland,2020-03-31,2311,33,7
Poland,2020-04-30,10566,611,3229
Poland,2020-05-31,10909,420,8035
Poland,2020-06-30,10607,399,10010
Poland,2020-07-31,11295,253,12706
Poland,2020-08-31,21684,323,12651
Poland,2020-09-30,24142,474,23057
Poland,2020-10-31,271217,3118,70585
Poland,2020-11-30,628080,11519,437234
Poland,2020-12-31,304067,11404,458624
Poland,2021-01-31,218507,8626,234329
Poland,2021-02-28,193601,6589,152362
Poland,2021-03-31,614731,9276,439096
Poland,2021-04-30,470425,14457,634885
Poland,2021-05-31,11091,566,24158
Portugal,2020-01-31,0,0,0
Portugal,2020-02-29,0,0,0
Portugal,2020-03-31,7443,160,43
Portugal,2020-04-30,17602,829,1476
Portugal,2020-05-31,7616,421,17890
Portugal,2020-06-30,9641,166,8096
Portugal,2020-07-31,8931,159,8978
Portugal,2020-08-31,6940,87,5478
Portugal,2020-09-30,17530,149,6569
Portugal,2020-10-31,65737,536,31750
Portugal,2020-11-30,156782,1998,132662
Portugal,2020-12-31,115617,2401,121334
Portugal,2021-01-31,306838,5576,192135
Portugal,2021-02-28,84046,3835,192566
Portugal,2021-03-31,17160,531,59233
Portugal,2021-04-30,14771,126,17628
Portugal,2021-05-31,784,3,883
Qatar,2020-01-31,0,0,0
Qatar,2020-02-29,1,0,0
Qatar,2020-03-31,780,2,62
Qatar,2020-04-30,12628,8,1310
Qatar,2020-05-31,43501,28,28918
Qatar,2020-06-30,39178,75,51274
Qatar,2020-07-31,14607,61,25813
Qatar,2020-08-31,8083,23,8290
Qatar,2020-09-30,6982,17,7032
Qatar,2020-10-31,6796,18,6884
Qatar,2020-11-30,6277,5,6507
Qatar,2020-12-31,5001,8,5332
Qatar,2021-01-31,7501,3,4384
Qatar,2021-02-28,12329,10,7815
Qatar,2021-03-31,16300,33,10500
Qatar,2021-04-30,25688,167,25423
Qatar,2021-05-31,1296,14,3007
Romania,2020-01-31,0,0,0
Romania,2020-02-29,3,0,0
Romania,2020-03-31,2242,82,220
Romania,2020-04-30,9995,635,3797
Romania,2020-05-31,7017,549,9239
Romania,2020-06-30,7713,385,5794
Romania,2020-07-31,23916,692,7957
Romania,2020-08-31,36654,1278,10862
Romania,2020-09-30,40032,1204,64607
Romania,2020-10-31,113767,2143,70037
Romania,2020-11-30,234023,4363,180675
Romania,2020-12-31,156901,4436,207605
Romania,2021-01-31,96480,2568,113801
Romania,2021-02-28,73251,2015,65758
Romania,2021-03-31,150809,3188,110320
Romania,2021-04-30,102462,4571,138721
Romania,2021-05-31,2390,173,6113
Russia,2020-01-31,2,0,0
Russia,2020-02-29,0,0,2
Russia,2020-03-31,2335,17,119
Russia,2020-04-30,104161,1056,11498
Russia,2020-05-31,299345,3620,160264
Russia,2020-06-30,241086,4613,240090
Russia,2020-07-31,191532,4633,225244
Russia,2020-08-31,153941,3189,170122
Russia,2020-09-30,178397,3502,147449
Russia,2020-10-31,435468,7157,253652
Russia,2020-11-30,669669,11704,555053
Russia,2020-12-31,851411,16780,764229
Russia,2021-01-31,681001,15758,736889
Russia,2021-02-28,390052,12671,504414
Russia,2021-03-31,295834,12519,349684
Russia,2021-04-30,256521,11071,258795
Russia,2021-05-31,17721,721,15756
Rwanda,2020-01-31,0,0,0
Rwanda,2020-02-29,0,0,0
Rwanda,2020-03-31,75,0,0
Rwanda,2020-04-30,168,0,104
Rwanda,2020-05-31,127,1,152
Rwanda,2020-06-30,655,1,191
Rwanda,2020-07-31,997,3,659
Rwanda,2020-08-31,2041,11,907
Rwanda,2020-09-30,777,13,1141
Rwanda,2020-10-31,297,6,1725
Rwanda,2020-11-30,797,14,637
Rwanda,2020-12-31,2449,43,1026
Rwanda,2021-01-31,6921,104,3545
Rwanda,2021-02-28,3546,65,7226
Rwanda,2021-03-31,2933,46,2869
Rwanda,2021-04-30,3333,28,3052
Rwanda,2021-05-31,137,2,208
Saint Kitts and Nevis,2020-01-31,0,0,0
Saint Kitts and Nevis,2020-02-29,0,0,0
Saint Kitts and Nevis,2020-03-31,8,0,0
Saint Kitts and Nevis,2020-04-30,7,0,6
Saint Kitts and Nevis,2020-05-31,0,0,9
Saint Kitts and Nevis,2020-06-30,0,0,0
Saint Kitts and Nevis,2020-07-31,2,0,1
Saint Kitts and Nevis,2020-08-31,0,0,1
Saint Kitts and Nevis,2020-09-30,2,0,0
Saint Kitts and Nevis,2020-10-31,0,0,2
Saint Kitts and Nevis,2020-11-30,3,0,0
Saint Kitts and Nevis,2020-12-31,10,0,10
Saint Kitts and Nevis,2021-01-31,5,0,6
Saint Kitts and Nevis,2021-02-28,4,0,5
Saint Kitts and Nevis,2021-03-31,3,0,3
Saint Kitts and Nevis,2021-04-30,0,0,1
Saint Kitts and Nevis,2021-05-31,1,0,0
Saint Lucia,2020-01-31,0,0,0
Saint Lucia,2020-02-29,0,0,0
Saint Lucia,2020-03-31,13,0,1
Saint Lucia,2020-04-30,4,0,14
Saint Lucia,2020-05-31,1,0,3
Saint Lucia,2020-06-30,1,0,1
Saint Lucia,2020-07-31,6,0,3
Saint Lucia,2020-08-31,1,0,3
Saint Lucia,2020-09-30,1,0,2
Saint Lucia,2020-10-31,51,0,1
Saint Lucia,2020-11-30,181,2,103
Saint Lucia,2020-12-31,94,3,158
Saint Lucia,2021-01-31,842,8,329
Saint Lucia,2021-02-28,2195,22,2395
Saint Lucia,2021-03-31,848,25,1129
Saint Lucia,2021-04-30,314,14,221
Saint Lucia,2021-05-31,8,0,5
Saint Vincent and the Grenadines,2020-01-31,0,0,0
Saint Vincent and the Grenadines,2020-02-29,0,0,0
Saint Vincent and the Grenadines,2020-03-31,1,0,1
Saint Vincent and the Grenadines,2020-04-30,15,0,7
Saint Vincent and the Grenadines,2020-05-31,10,0,7
Saint Vincent and the Grenadines,2020-06-30,3,0,14
Saint Vincent and the Grenadines,2020-07-31,25,0,15
Saint Vincent and the Grenadines,2020-08-31,6,0,13
Saint Vincent and the Grenadines,2020-09-30,4,0,7
Saint Vincent and the Grenadines,2020-10-31,10,0,6
Saint Vincent and the Grenadines,2020-11-30,11,0,9
Saint Vincent and the Grenadines,2020-12-31,36,0,19
Saint Vincent and the Grenadines,2021-01-31,780,2,153
Saint Vincent and the Grenadines,2021-02-28,655,6,681
Saint Vincent and the Grenadines,2021-03-31,192,2,655
Saint Vincent and the Grenadines,2021-04-30,116,1,128
Saint Vincent and the Grenadines,2021-05-31,18,0,16
Samoa,2020-01-31,0,0,0
Samoa,2020-02-29,0,0,0
Samoa,2020-03-31,0,0,0
Samoa,2020-04-30,0,0,0
Samoa,2020-05-31,0,0,0
Samoa,2020-06-30,0,0,0
Samoa,2020-07-31,0,0,0
Samoa,2020-08-31,0,0,0
Samoa,2020-09-30,0,0,0
Samoa,2020-10-31,0,0,0
Samoa,2020-11-30,2,0,0
Samoa,2020-12-31,0,0,2
Samoa,2021-01-31,0,0,0
Samoa,2021-02-28,1,0,0
Samoa,2021-03-31,0,0,0
Samoa,2021-04-30,0,0,0
Samoa,2021-05-31,0,0,0
San Marino,2020-01-31,0,0,0
San Marino,2020-02-29,1,0,0
San Marino,2020-03-31,235,26,13
San Marino,2020-04-30,333,15,65
San Marino,2020-05-31,111,1,279
San Marino,2020-06-30,27,0,299
San Marino,2020-07-31,1,0,1
San Marino,2020-08-31,16,0,3
San Marino,2020-09-30,36,0,20
San Marino,2020-10-31,196,0,41
San Marino,2020-11-30,684,4,578
San Marino,2020-12-31,816,13,743
San Marino,2021-01-31,597,8,681
San Marino,2021-02-28,691,7,534
San Marino,2021-03-31,1014,10,871
San Marino,2021-04-30,336,6,789
San Marino,2021-05-31,0,0,0
Sao Tome and Principe,2020-01-31,0,0,0
Sao Tome and Principe,2020-02-29,0,0,0
Sao Tome and Principe,2020-03-31,0,0,0
Sao Tome and Principe,2020-04-30,14,0,4
Sao Tome and Principe,2020-05-31,469,12,64
Sao Tome and Principe,2020-06-30,231,1,168
Sao Tome and Principe,2020-07-31,157,2,542
Sao Tome and Principe,2020-08-31,25,0,73
Sao Tome and Principe,2020-09-30,15,0,35
Sao Tome and Principe,2020-10-31,34,1,18
Sao Tome and Principe,2020-11-30,46,1,29
Sao Tome and Principe,2020-12-31,23,0,38
Sao Tome and Principe,2021-01-31,243,0,52
Sao Tome and Principe,2021-02-28,529,12,359
Sao Tome and Principe,2021-03-31,437,5,710
Sao Tome and Principe,2021-04-30,79,1,149
Sao Tome and Principe,2021-05-31,8,0,3
Saudi Arabia,2020-01-31,0,0,0
Saudi Arabia,2020-02-29,0,0,0
Saudi Arabia,2020-03-31,1563,10,165
Saudi Arabia,2020-04-30,21190,152,2998
Saudi Arabia,2020-05-31,62508,341,59279
Saudi Arabia,2020-06-30,105562,1146,68324
Saudi Arabia,2020-07-31,85082,1217,104892
Saudi Arabia,2020-08-31,39867,1031,55138
Saudi Arabia,2020-09-30,18833,871,28358
Saudi Arabia,2020-10-31,12677,634,14688
Saudi Arabia,2020-11-30,10078,494,12960
Saudi Arabia,2020-12-31,5381,327,7051
Saudi Arabia,2021-01-31,5333,152,5720
Saudi Arabia,2021-02-28,9309,119,8732
Saudi Arabia,2021-03-31,12624,175,9778
Saudi Arabia,2021-04-30,27356,288,22497
Saudi Arabia,2021-05-31,1985,22,2084
Senegal,2020-01-31,0,0,0
Senegal,2020-02-29,0,0,0
Senegal,2020-03-31,175,0,40
Senegal,2020-04-30,758,9,294
Senegal,2020-05-31,2712,33,1467
Senegal,2020-06-30,3148,70,2630
Senegal,2020-07-31,3439,93,2345
Senegal,2020-08-31,3379,79,2663
Senegal,2020-09-30,1371,27,2998
Senegal,2020-10-31,634,13,2416
Senegal,2020-11-30,473,9,754
Senegal,2020-12-31,3051,77,1647
Senegal,2021-01-31,7383,218,4716
Senegal,2021-02-28,7997,244,6924
Senegal,2021-03-31,4185,179,8427
Senegal,2021-04-30,1639,56,1762
Senegal,2021-05-31,89,3,75
Serbia,2020-01-31,0,0,0
Serbia,2020-02-29,0,0,0
Serbia,2020-03-31,900,16,0
Serbia,2020-04-30,8109,163,1343
Serbia,2020-05-31,2403,64,5355
Serbia,2020-06-30,3152,34,5964
Serbia,2020-07-31,10988,296,-12662
Serbia,2020-08-31,5854,140,0
Serbia,2020-09-30,2145,36,0
Serbia,2020-10-31,13403,71,0
Serbia,2020-11-30,128484,784,0
Serbia,2020-12-31,162485,1607,0
Serbia,2021-01-31,57340,809,0
Serbia,2021-02-28,63996,423,0
Serbia,2021-03-31,141337,865,0
Serbia,2021-04-30,88961,1054,0
Serbia,2021-05-31,2363,47,0
Seychelles,2020-01-31,0,0,0
Seychelles,2020-02-29,0,0,0
Seychelles,2020-03-31,10,0,0
Seychelles,2020-04-30,1,0,6
Seychelles,2020-05-31,0,0,5
Seychelles,2020-06-30,70,0,0
Seychelles,2020-07-31,33,0,28
Seychelles,2020-08-31,22,0,88
Seychelles,2020-09-30,8,0,13
Seychelles,2020-10-31,9,0,9
Seychelles,2020-11-30,30,0,13
Seychelles,2020-12-31,73,0,52
Seychelles,2021-01-31,949,4,801
Seychelles,2021-02-28,1413,7,1272
Seychelles,2021-03-31,1517,11,1458
Seychelles,2021-04-30,1738,6,1356
Seychelles,2021-05-31,0,0,0
Sierra Leone,2020-01-31,0,0,0
Sierra Leone,2020-02-29,0,0,0
Sierra Leone,2020-03-31,1,0,0
Sierra Leone,2020-04-30,123,7,21
Sierra Leone,2020-05-31,737,39,433
Sierra Leone,2020-06-30,601,14,520
Sierra Leone,2020-07-31,361,7,388
Sierra Leone,2020-08-31,199,3,232
Sierra Leone,2020-09-30,209,2,93
Sierra Leone,2020-10-31,135,2,113
Sierra Leone,2020-11-30,46,0,36
Sierra Leone,2020-12-31,199,2,56
Sierra Leone,2021-01-31,982,3,390
Sierra Leone,2021-02-28,294,0,339
Sierra Leone,2021-03-31,93,0,191
Sierra Leone,2021-04-30,74,0,264
Sierra Leone,2021-05-31,8,0,2
Singapore,2020-01-31,13,0,0
Singapore,2020-02-29,89,0,72
Singapore,2020-03-31,824,3,168
Singapore,2020-04-30,15243,12,1004
Singapore,2020-05-31,18715,8,20455
Singapore,2020-06-30,9023,3,16801
Singapore,2020-07-31,8298,1,7991
Singapore,2020-08-31,4607,0,9167
Singapore,2020-09-30,953,0,1830
Singapore,2020-10-31,250,1,425
Singapore,2020-11-30,203,1,221
Singapore,2020-12-31,381,0,315
Singapore,2021-01-31,937,0,779
Singapore,2021-02-28,400,0,595
Singapore,2021-03-31,445,1,326
Singapore,2021-04-30,764,0,602
Singapore,2021-05-31,73,1,35
Slovakia,2020-01-31,0,0,0
Slovakia,2020-02-29,0,0,0
Slovakia,2020-03-31,363,0,3
Slovakia,2020-04-30,1033,23,521
Slovakia,2020-05-31,125,5,842
Slovakia,2020-06-30,146,0,98
Slovakia,2020-07-31,625,1,231
Slovakia,2020-08-31,1625,4,682
Slovakia,2020-09-30,6224,15,2018
Slovakia,2020-10-31,47523,171,8222
Slovakia,2020-11-30,48265,620,53424
Slovakia,2020-12-31,73614,1299,59930
Slovakia,2021-01-31,70370,2504,90081
Slovakia,2021-02-28,58170,2547,39248
Slovakia,2021-03-31,53102,2530,0
Slovakia,2021-04-30,21026,1965,0
Slovakia,2021-05-31,887,82,0
Slovenia,2020-01-31,0,0,0
Slovenia,2020-02-29,0,0,0
Slovenia,2020-03-31,802,15,10
Slovenia,2020-04-30,627,76,223
Slovenia,2020-05-31,44,17,1125
Slovenia,2020-06-30,127,3,26
Slovenia,2020-07-31,556,8,413
Slovenia,2020-08-31,727,14,499
Slovenia,2020-09-30,2807,17,1508
Slovenia,2020-10-31,28617,188,8287
Slovenia,2020-11-30,41507,1097,42047
Slovenia,2020-12-31,46338,1262,45244
Slovenia,2021-01-31,44321,806,46340
Slovenia,2021-02-28,23608,333,29488
Slovenia,2021-03-31,25521,211,23314
Slovenia,2021-04-30,24690,203,28123
Slovenia,2021-05-31,1380,13,1236
Solomon Islands,2020-01-31,0,0,0
Solomon Islands,2020-02-29,0,0,0
Solomon Islands,2020-03-31,0,0,0
Solomon Islands,2020-04-30,0,0,0
Solomon Islands,2020-05-31,0,0,0
Solomon Islands,2020-06-30,0,0,0
Solomon Islands,2020-07-31,0,0,0
Solomon Islands,2020-08-31,0,0,0
Solomon Islands,2020-09-30,0,0,0
Solomon Islands,2020-10-31,8,0,4
Solomon Islands,2020-11-30,9,0,1
Solomon Islands,2020-12-31,0,0,0
Solomon Islands,2021-01-31,0,0,5
Solomon Islands,2021-02-28,1,0,4
Solomon Islands,2021-03-31,1,0,4
Solomon Islands,2021-04-30,1,0,2
Solomon Islands,2021-05-31,0,0,0
Somalia,2020-01-31,0,0,0
Somalia,2020-02-29,0,0,0
Somalia,2020-03-31,5,0,1
Somalia,2020-04-30,596,28,30
Somalia,2020-05-31,1375,50,317
Somalia,2020-06-30,948,12,562
Somalia,2020-07-31,288,3,652
Somalia,2020-08-31,98,5,919
Somalia,2020-09-30,278,1,465
Somalia,2020-10-31,353,5,239
Somalia,2020-11-30,510,9,232
Somalia,2020-12-31,263,17,195
Somalia,2021-01-31,70,0,54
Somalia,2021-02-28,2473,109,142
Somalia,2021-03-31,4141,290,1011
Somalia,2021-04-30,2517,184,1028
Somalia,2021-05-31,0,0,0
South Africa,2020-01-31,0,0,0
South Africa,2020-02-29,0,0,0
South Africa,2020-03-31,1353,5,31
South Africa,2020-04-30,4294,98,2042
South Africa,2020-05-31,27036,580,14736
South Africa,2020-06-30,118526,1974,56734
South Africa,2020-07-31,341974,5348,252628
South Africa,2020-08-31,133858,6144,214752
South Africa,2020-09-30,47298,2585,67189
South Africa,2020-10-31,51113,2542,46070
South Africa,2020-11-30,64552,2259,77060
South Africa,2020-12-31,267157,6934,148429
South Africa,2021-01-31,396600,15695,419949
South Africa,2021-02-28,59632,5829,130639
South Africa,2021-03-31,34764,2853,44060
South Africa,2021-04-30,33053,1504,31301
South Africa,2021-05-31,2854,67,2158
South Sudan,2020-01-31,0,0,0
South Sudan,2020-02-29,0,0,0
South Sudan,2020-03-31,0,0,0
South Sudan,2020-04-30,35,0,0
South Sudan,2020-05-31,959,10,6
South Sudan,2020-06-30,1013,28,273
South Sudan,2020-07-31,315,8,896
South Sudan,2020-08-31,205,1,115
South Sudan,2020-09-30,177,2,0
South Sudan,2020-10-31,201,9,0
South Sudan,2020-11-30,204,3,1664
South Sudan,2020-12-31,449,2,177
South Sudan,2021-01-31,371,1,482
South Sudan,2021-02-28,3997,29,604
South Sudan,2021-03-31,2239,16,5451
South Sudan,2021-04-30,418,6,644
South Sudan,2021-05-31,0,0,0
Spain,2020-01-31,0,0,0
Spain,2020-02-29,45,0,2
Spain,2020-03-31,95878,8464,19257
Spain,2020-04-30,127546,16079,92791
Spain,2020-05-31,26416,2584,38326
Spain,2020-06-30,9792,1228,0
Spain,2020-07-31,39251,90,0
Spain,2020-08-31,174336,649,0
Spain,2020-09-30,306330,2697,0
Spain,2020-10-31,416490,4087,0
Spain,2020-11-30,462509,9191,0
Spain,2020-12-31,280078,5768,0
Spain,2021-01-31,814854,7482,0
Spain,2021-02-28,445434,10823,0
Spain,2021-03-31,170147,6317,0
Spain,2021-04-30,239724,2757,0
Spain,2021-05-31,0,0,0
Sri Lanka,2020-01-31,1,0,0
Sri Lanka,2020-02-29,0,0,1
Sri Lanka,2020-03-31,142,2,16
Sri Lanka,2020-04-30,520,5,137
Sri Lanka,2020-05-31,970,3,647
Sri Lanka,2020-06-30,414,1,910
Sri Lanka,2020-07-31,768,0,680
Sri Lanka,2020-08-31,234,1,477
Sri Lanka,2020-09-30,331,1,362
Sri Lanka,2020-10-31,7283,7,1169
Sri Lanka,2020-11-30,13324,98,13161
Sri Lanka,2020-12-31,19312,86,17769
Sri Lanka,2021-01-31,20858,112,21830
Sri Lanka,2021-02-28,18937,148,21788
Sri Lanka,2021-03-31,9612,104,10304
Sri Lanka,2021-04-30,15440,110,6724
Sri Lanka,2021-05-31,3607,18,1873
Sudan,2020-01-31,0,0,0
Sudan,2020-02-29,0,0,0
Sudan,2020-03-31,7,2,1
Sudan,2020-04-30,368,29,38
Sudan,2020-05-31,4425,255,1384
Sudan,2020-06-30,4572,286,2591
Sudan,2020-07-31,2207,174,2105
Sudan,2020-08-31,1610,77,493
Sudan,2020-09-30,457,13,152
Sudan,2020-10-31,158,1,0
Sudan,2020-11-30,4241,412,3538
Sudan,2020-12-31,7455,219,3222
Sudan,2021-01-31,3880,339,7886
Sudan,2021-02-28,967,73,1497
Sudan,2021-03-31,1486,183,1307
Sudan,2021-04-30,2111,286,2581
Sudan,2021-05-31,0,0,0
Suriname,2020-01-31,0,0,0
